,loss,accuracy,val_loss,val_accuracy
165,1.9230790712754242e-05,1.0,0.010471731424331665,0.9923076629638672
166,1.7222128008143045e-05,1.0,0.011291921138763428,0.9923076629638672
167,1.4360683962877374e-05,1.0,0.012226114049553871,0.9923076629638672
168,2.1454372472362593e-05,1.0,0.012068463489413261,0.9923076629638672
169,2.328186201339122e-05,1.0,0.010909760370850563,0.9923076629638672
170,1.8327975340071134e-05,1.0,0.01140277273952961,0.9923076629638672
171,1.1902959158760495e-05,1.0,0.0106361024081707,0.9923076629638672
172,1.861426244431641e-05,1.0,0.010088726878166199,0.9923076629638672
173,3.3364696719218045e-05,1.0,0.010553906671702862,0.9923076629638672
174,1.9159189832862467e-05,1.0,0.010131743736565113,0.9923076629638672
175,2.8267535526538268e-05,1.0,0.0124362176284194,0.9923076629638672
176,2.133645466528833e-05,1.0,0.013281608000397682,0.9923076629638672
177,1.4461673345067538e-05,1.0,0.012169823050498962,0.9923076629638672
178,2.659800520632416e-05,1.0,0.010746773332357407,0.9923076629638672
179,2.2152826204546727e-05,1.0,0.011415352113544941,0.9923076629638672
180,6.64692634018138e-05,1.0,0.009866258129477501,0.9923076629638672
181,2.0008013962069526e-05,1.0,0.01099400408565998,0.9923076629638672
182,2.397261414444074e-05,1.0,0.011199410073459148,0.9923076629638672
183,1.6320162103511393e-05,1.0,0.012294654734432697,0.9923076629638672
184,4.8919049731921405e-05,1.0,0.008948765695095062,0.9923076629638672
185,1.3154165571904741e-05,1.0,0.008590767160058022,0.9923076629638672
186,1.6226947991526686e-05,1.0,0.009467903524637222,0.9923076629638672
187,1.017341037368169e-05,1.0,0.009391747415065765,0.9923076629638672
188,1.6893758584046736e-05,1.0,0.007848449982702732,0.9923076629638672
189,2.0513794879661873e-05,1.0,0.008725904859602451,0.9923076629638672
190,1.5731249732198194e-05,1.0,0.009196529164910316,0.9923076629638672
191,1.556168899696786e-05,1.0,0.00870830100029707,0.9923076629638672
192,2.005903297686018e-05,1.0,0.009128152392804623,0.9923076629638672
193,3.030204970855266e-05,1.0,0.009430177509784698,0.9923076629638672
194,1.8042141164187342e-05,1.0,0.008668038062751293,0.9923076629638672
195,1.5760653695906512e-05,1.0,0.009417551569640636,0.9923076629638672
196,2.2913338398211636e-05,1.0,0.008196691982448101,0.9923076629638672
197,1.682231049926486e-05,1.0,0.007976476103067398,0.9923076629638672
198,1.1485662980703637e-05,1.0,0.007818459533154964,1.0
199,1.780512866389472e-05,1.0,0.008519070222973824,0.9923076629638672
